,Title,Link,Market size,Forecasted Market Size,CAGR (%)
760,"Ransomware Protection Market by Solution (Anti-Ransomware Software, Secure Web Gateways, Application Control, IDS/IPS, Threat Intelligence), Service, Application, Deployment, Organization Size, Vertical, Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/ransomware-protection-market-84263725.html,USD 8.16 Billion,USD 17.36 Billion,16.3%
761,"Bare Metal Cloud Market by Service Type (Compute, Networking, Database, Identity & Access Management, Volume & Object Storage, Professional, and Managed), Professional Service Type, Organization Size, Vertical, and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/bare-metal-cloud-market-153940759.html,USD 0.87 Billion,USD 4.71 Billion,None
762,"Cloud Content Delivery Network (CDN) Market by Type (Standard/Non-video and Video), Core Solution (Web Performance Optimization, Media Delivery, and Cloud Security), Adjacent Services, Organization Size, Vertical, and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/cloud-content-delivery-network-cdn-market-208477558.html,USD 1.81 Billion,USD 6.23 Billion,None
763,"Integration Platform as a Service Market by Service (Cloud Service Orchestration, API Management, Application Integration, B2B and Cloud Integration, Data Integration), Deployment, Organization Size, Vertical, & Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/integration-platform-as-a-service-market-134216323.html,USD 528.0 Million,"USD 2,998.3 Million",41.5%
764,"Insights-as-a-Service Market by Application (Revenue Cycle Management, Governance, Risk & Compliance, Customer Life Cycle Management), Type, Deployment Model, Organization Size, Vertical, and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/insights-as-a-service-market-65595452.html,USD 1.16 Billion,USD 3.33 Billion,23.5%
765,"Finance Cloud Market by Solution (Financial Reporting and Analysis, Security, Governance, Risk and Compliance), Service, Application, Deployment Model, Organization Size, Vertical, Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/finance-cloud-market-1053.html,USD 9.89 Billion,USD 29.47 Billion,24.4%
766,"Operational Analytics Market by Type (Software, Services), Business Function (IT, Marketing, Sales, Finance, HR), Deployment Models (On-Premises, On-Demand), Application, Industry Vertical, and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/operational-analytics-market-221846917.html,USD 4.65 Billion,USD 10.93 Billion,18.6%
767,"Crowd Analytics Market by Component (Solution, Service), Application (Customer Management, Marketing Campaign Measurement, Market Forecasting, Pricing Analytics), Deployment Mode, Organization Size, Vertical, and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/crowd-analytics-market-83913371.html,NA,NA,24.3%
768,"Data Prep Market by Platform (Self-Service Data Prep, Data Integration), Tool (Data Curation, Data Cataloguing, Data Quality, Data Ingestion, Data Governance), Deployment, Vertical, and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/data-prep-market-31231568.html,USD 1.46 Billion,USD 3.93 Billion,25.2%
769,"Narrowband IoT Market by Application Software, Technology Service, Vertical, Smart Application (Smart Governance, Smart Metering, Smart Homes, Smart Asset Tracking), and Region- Global Forecast to 2022",https://www.marketsandmarkets.com/Market-Reports/narrowband-iot-enterprise-application-market-195605629.html,USD 320.5 Million,"USD 8,221.3 Million",91.3%
770,"Mobile Enterprise Application Market by Software (Accounting & Finance, ERP, Communication & Collaboration, and CRM), Operating System (Android, iOS, and Windows), Type of App, Organization Size, Industry Vertical, and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/mobile-enterprise-application-market-150461084.html,USD 48.24 Billion,USD 98.03 Billion,15.24%
771,"IT in Real Estate Market by Enterprise Application (CRM, ERP, ECM, BI, BPM), Security Solution (Access Control), Deployment Type, Service, Region (North America, Europe, Asia-Pacific, Latin America, Middle East & Africa) - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/it-in-real-estate-market-102606347.html,USD 5.03 Billion,USD 8.91 Billion,12.1%
772,"Synthetic Monitoring Market by Monitoring Type (API Monitoring, SAAS Application, Mobile Application, and Web Application), Service (Managed and Professional), Deployment, Organization Size, Vertical - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/enterprise-synthetic-application-monitoring-market-209670947.html,USD 919.2 Million,"USD 2,109.7 Million",None
773,"Business Process Management (BPM) in Real Estate Market by Component (Solutions and Services), Deployment Type (On-Premises and Cloud), Region (North America, Europe, Asia-Pacific, and Middle East & Africa) - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/business-process-management-in-real-estate-market-258761359.html,USD 429.1 Million,"USD 1,298.0 Million",24.8%
774,"High Performance Data Analytics (HPDA) Market by Component (Hardware, Software, and Services), Data Type (Unstructured, Semi-Structured and Structured), Deployment Model (On-Premises and On-Demand), Vertical, and Region - Global forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/high-performance-data-analytics-market-39751632.html,USD 25.71 Billion,USD 78.26 Billion,24.9%
775,"Maritime Safety Market by Technology & Systems (Surveillance & Tracking, Detectors, GIS, Communication, SCADA, Screening & Scanning, Access Control, and Weather Monitoring), Service, Category, and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/maritime-security-market-1033.html,USD 16.71 Billion,USD 23.67 Billion,7.2%
776,"BYOD and Enterprise Mobility Market by Software (MDM, Mobile Content Management), Security (Device Security, Network Security, IAM), Service (Managed & Professional Services), Deployment (Cloud & On-Premise), Vertical, and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/enterprise-mobility-334.html,USD 35.10 Billion,USD 73.30 Billion,None
777,"Machine Learning as a Service (MLaaS) Market by Component (Software Tools, Services), Organization Size, Application (Marketing, Risk Analytics & Fraud Detection, Predictive Maintenance, Network Analytics), Service and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/machine-learning-as-a-service-market-183667795.html,USD 613.4 Million,"USD 3,755.0 Million",43.7%
778,"Self-Service BI Market by Type (Software, Services), Application (Sales & Marketing Management, Customer Engagement & Analysis, Predictive Asset Maintenance), Business Function, Deployment Model, Vertical, & Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/self-service-bi-market-226871366.html,USD 3.61 Billion,USD 7.31 Billion,15.2%
779,"Security Orchestration Market by Component (Solution and Service), Application (Threat Intelligence, Network Forensics, Ticketing Solutions, and Compliance Management), Deployment Mode, End User, and Vertical, Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/security-orchestration-market-86288294.html,USD 826.1 Million,USD 1682.4 Million,15.3%
780,"MnM DIVE - Vendor Comparison Workspace-as-a-Service, Vendor Partner  2016",https://www.marketsandmarkets.com/Market-Reports/workspace-as-a-service-vendor-partner-212506709.html,NA,NA,None
781,"Education ERP Market by Component Solution (SIS, Financial Management, HR/Payroll, Enrolment & Admission, Placement Management), Service, Deployment Type (Cloud, On-Premise), User Type (K-12, Higher Education), Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/education-erp-market-225190725.html,USD in 2016,"USD by 2021,",15.9%
782,"Edge Analytics Market by Component (Solutions and Services), Analytics Type, Business Application (Marketing, Sales, Operations, Finance, and Human Resources), Deployment, Vertical, and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/edge-analytics-market-36299076.html,USD 1.94 Billion,USD 7.96 Billion,None
783,"Cloud Computing in Education Market by Service Model (SaaS, PaaS, and IaaS), Deployment Model (Private Cloud, Public Cloud, Hybrid Cloud, and Community Cloud), User Type (K-12 and Higher Education) and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/cloud-computing-education-market-17863862.html,USD 8.13 Billion,USD 25.36 Billion,25.6%
784,"Cloud Orchestration Market by Service Type (Cloud Service Automation, Reporting & Analytics, Training, Consulting & Integration, and Support & Maintenance), Application, Deployment Model, Organization Size, Vertical, & Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/cloud-orchestration-market-121240924.html,USD 4.95 Billion,USD 14.17 Billion,23.4%
785,"Virtual Customer Premises Equipment Market by Component (Solutions/Tools & Services), Service Model (IAAS, PAAS & SAAS), Application Area (Enterprises and Data Center & Telecom Services), Organization Size, and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/virtual-customer-premises-equipment-market-61552188.html,USD 486.5 Million,"USD 2,818.8 Million",None
786,"Adaptive Security Market by Component (Solution, Services), Application (Network Security, Endpoint Security, Application Security, Cloud Security, Others), Deployment Mode, Organization Size, Vertical, Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/adaptive-security-market-147860239.html,USD 3.53 Billion,USD 7.07 Billion,14.9%
787,"Mobile Virtualization Market by Technology (Hypervisor, Application Containers, and Mobile Device Management), Organization Size (Large, and SMEs), Vertical (Retail, Media & Entertainment, Energy & Utility, BFSI, IT & Telecom) - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/mobile-virtualization-market-51407117.html,USD 2.16 Billion,USD 5.68 Billion,21.3%
788,"Airport Retailing Market by Type (Direct Retailer, Department Store, Specialty Retailer, Supermarkets), Airport Size (Large, Medium, Small), Category (Liquor & Tobacco, Perfumes & Cosmetics, Fashion & Accessories) - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/airport-retailing-market-196866228.html,USD 31.79 Billion,USD 47.81 Billion,8.5%
789,"Software-Defined Security Market by Component (Solution and Services), Enforcement Point (Virtual Machines, Network Security Gateway), Deployment Mode (Cloud and On-Premise), End User (Enterprise, Telecom/Cloud Service Provider) - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/software-defined-security-market-146062541.html,USD 1.59 Billion,USD 6.76 Billion,None
790,"IoT Telecom Services Market by Component, Connectivity Technology (Cellular, LPWAN, NB-IoT, and RF-Based), Network Management Solutions, Service (IoT Billing & Subscription and M2m Billing Management), and Application - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/iot-telecom-service-market-104459962.html,USD 2.90 Billion,USD 17.67 Billion,None
791,"BFSI Security Market by Information Security (IAM, Encryption, Disaster Recovery, UTM, Firewall, Security and Vulnerability Management, IDS/IPS, Data Loss Protection, Antivirus & Antimalware) & Physical Security - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/bfsi-security-market-258880344.html,USD 30.23 Billion,USD 48.95 Billion,10.1%
792,"Cloud-Based PLM Market by Application (Portfolio Management, Product Data Management, Collaborative Design and Engineering, Customer Management, Compliance Management), Organization Size, Vertical, and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/cloud-based-plm-market-138642552.html,USD 18.65 Billion,USD 40.55 Billion,16.80%
793,"Unified Network Management Market by Networking Types (Wireline and Wireless), Solution, Service (Training & Support, Consulting and Managed & Integration), Deployment (On-Premise and On-Cloud), User Type, Industry, and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/unified-network-management-market-123940190.html,USD 5.01 Billion,USD 12.32 Billion,19.7%
794,"Energy Management System (EMS) Market by Software (Utility, Industrial, Residential, ECEM), Device (In-House Display, Smart Thermostat, Smart Plug, and Load Control Switches), Application, Solution, Vertical - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/energy-management-systems-ems-market-1189.html,USD 32.41 Billion,USD 76.75 Billion,None
795,"User and Entity Behavior Analytics Market by Type (Solution and Services), Deployment Type (On-Premises and Cloud), Vertical (Financial Services & Insurance, Retail & Ecommerce, Energy & Utilities, IT & Telecom, and Healthcare) - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/user-entity-behavior-analytics-market-76005696.html,USD 131.7 Million,USD 908.3 Million,47.1%
796,"Software-Defined Storage Market by Component [Platforms/Solutions (Software-Defined Server, Data Security & Compliance, Controller, Data Management, and Hypervisor), Services], Usage, Organization Size, Application Area - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/software-defined-storage-sds-networking-sdsn-market-1067.html,USD 4.72 Billion,USD 22.56 Billion,None
797,"Intellectual Property Rights & Royalty Management Market by Solution (Standalone and Integrated), Deployment Mode (On-Premises and Cloud/Hosted), Organization Size (Large Enterprise and SMEs), Vertical, & Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/intellectual-property-rights-royalty-management-market-2848114.html,USD 4.28 Billion,USD 12.68 Billion,24.2%
798,"Single Sign-on Market by Type (Enterprise, Federated & Web-based, Windows Integrated), Organization Size (Small & Medium Enterprises, Large Enterprises), Deployment Mode (Cloud, On-Premises), Vertical, Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/single-sign-on-market-83280444.html,USD 845.6 Million,USD 1599.8 Million,13.6%
799,"Personal Identity Management Market by Application (Access Control and Content Management), Service (Professional Services and Managed Services), Deployment Type (On-Premises and Cloud), Vertical, and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/personal-identity-management-market-244499986.html,USD 7.37 billion,USD 12.76 billion,None
800,"Smart Waste Management Market by Solution (Asset Management, Analytics & Reporting, Fleet Tracking & Monitoring, Mobile Workforce Management), Service (Consulting, Managed), Application (Retail, Manufacturing, Healthcare) - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/smart-waste-management-market-156128039.html,USD 1.08 Billion,USD 2.37 Billion,None
801,"Public Safety in-Building Wireless DAS System Market by System Component (Antennas, Cabling, Distributed Antenna System (DAS) Headend and Remote Unit, and Repeaters), Service (Professional and Managed), Application, and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/public-safety-in-building-wireless-das-system-market-217928419.html,USD 404.2 Million,"USD 1,740.1 Million",33.9%
802,"Service Delivery Automation Market by Type (IT Process Automation, Business Process Automation), Organization Size (Large Enterprises, SMEs), Vertical (BFSI, Travel & Hospitality, Telecommunication & Media) and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/service-delivery-automation-market-142262706.html,USD 1.82 Billion,USD 6.31 Billion,28.2%
803,"Low Power Wide Area Network Market by Connectivity Technology (SIGFOX, LoRaWAN, Weigthless and Others), Technology Service, Network Deployment, Application, Verticals and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/low-power-wide-area-network-market-41351212.html,USD 1.01 Billion,USD 24.46 Billion,89.3%
804,"Content Analytics Market by Application (Speech Analytics, Text Analytics, Web Analytics, Social Media Analytics, Others), Deployment Type (On-Premises and Cloud/Hosted), Vertical, and Region (NA, Europe, APAC, MEA, LA) - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/content-analytics-market-250168050.html,USD 1.61 Billion,USD 4.37 Billion,22.1%
805,"Automatic Content Recognition Market by Solution (Audio, Video, & Image Recognition, Voice & Speech Recognition, Real time Content Analytics, Security and Copyright Management), by Service (Professional, Managed), by Technology (Acoustic & Digital Video Fingerprinting), by Vertical - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/automatic-content-recognition-market-148131627.html,USD 0.94 Billion,USD 3.57 Billion,30.6%
806,"Manufacturing Analytics Market by Type (Solution & Services), Applications (Asset Management, Inventory Management, Emergency Management, Supply Chain Planning, Sales & Marketing Management, & Others), Industry Vertical, Regions - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/manufacturing-analytics-market-125191578.html,USD 3.14 Billion,USD 8.45 Billion,21.9%
807,"Video on Demand in Hospitality Market by Solution (Pay TV, IPTV, and OTT), by Service, by Delivery Model, by User type, by Revenue Model, and by Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/video-demand-hospitality-market-125991269.html,USD 6.89 Billion,USD 19.11 Billion,None
808,Cloud M&A Partnerships  2014-2015,https://www.marketsandmarkets.com/Market-Reports/cloud-merger-acquisition-179210734.html,NA,NA,None
809,"Cloud Collaboration Market by Solution & Service (UCC, Document Management System, Project and Team Management, Enterprise Social Collaboration & Training, Consulting and Integration and Support and Maintenance), by Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/cloud-collaboration-market-204230770.html,USD 23.39 Billion,USD 42.57 Billion,12.7%
810,"Advanced Distribution Management System Market by Software, by Service (Consulting, System Integration, Support and Maintenance), and by Region (North America, Europe, Asia-Pacific, Middle East and Africa, Latin America) - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/advanced-distribution-management-system-market-208755199.html,USD 687.2 Million,"USD 1,788.4 Million",21.1%
811,"Automated Fare Collection Market by Application (Rail and Transport, Parking), by Service Type (Consulting, System Implementation), by Technology, by Industry, by Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/automated-fare-collection-market-44164691.html,USD 6.42 billion,USD 11.95 billion,None
812,Vendor Comparison in Workspace-as-a-Service  2016-MNM DIVE Matrix,https://www.marketsandmarkets.com/Market-Reports/workspace-as-a-service-vendor-dive-109502409.html,NA,NA,None
813,"Airport and Marine Port Security Market by Security Technology, by Service (Facility and Asset Management, System Integration, Training and Consulting), by Infrastructure Type, by Region (NA, Europe, APAC, MEA, LA) - Global Forecast to 2025",https://www.marketsandmarkets.com/Market-Reports/port-security-market-1302.html,USD 53.84 Billion,USD 110.52 Billion,None
814,Cloud Deal Tracker  2014 - 2015,https://www.marketsandmarkets.com/Market-Reports/cloud-deal-tracker-76694205.html,NA,NA,None
815,"Retail Sourcing and Procurement Market by Solution (Strategic Sourcing, Supplier Management, Contract Management, Procure-to-Pay, and Spend Analysis), Service (Implementation, Training, Consulting), Deployment, User and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/retail-sourcing-and-procurement-market-203509357.html,USD 2.58 Billion,USD 4.83 Billion,None
816,"Connected Mining Market by System and Solution (Connected Asset, Connected Logistic, Connected Control System, Safety and Security, and Remote Management Solution), by Method (Surface and Underground Mining), by Service, and by Region - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/connected-mining-market-210875078.html,USD 3.84 Billion,USD 9.98 Billion,21.0%
817,"Managed Mobility Services Market by Function (Device Management, Application Management, Security Management, and Maintenance & Support), by Organization Size (SME and Enterprise), Industry Vertical, and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/managed-mobility-service-market-176912020.html,USD 4.56 Billion,USD 19.40 Billion,33.6%
818,"Satellite Transponder Market by Bandwidth (C-Band, Ku-Band, Ka-Band), by Application (Commercial Communications, Government, Remote Sensing, Navigation, R&D), by Service (Leasing, Maintenance & Support, Others), and by Region - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/satellite-transponder-market-192170777.html,USD 15.55 Billion,USD 20.10 Billion,5.3%
819,"Data Center Security Market by Application Solutions (Logical Security Solutions and Physical Security Solutions), Service (Consulting, Integration and Deployment, and Managed Services), Data Center Type, Vertical, and Region - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/datacenter-security-market-920.html,USD 5.61 Billion,USD 12.91 Billion,15.36%
820,Vendor Comparison in Application Control  2016: MnM DIVE Matrix,https://www.marketsandmarkets.com/Market-Reports/application-control-vendor-dive-46829264.html,NA,NA,None
821,"Vendor Comparison in Predictive Analytics, 2016  MnM DIVE Matrix",https://www.marketsandmarkets.com/Market-Reports/predictive-analytics-vendor-dive-234860883.html,NA,NA,None
822,Cyber Security - M&A Partnerships  2014 - 2015,https://www.marketsandmarkets.com/Market-Reports/cyber-security-merger-acquisition-170533146.html,NA,NA,None
823,Cyber Security Deal Tracker  2014 - 2015,https://www.marketsandmarkets.com/Market-Reports/cyber-security-deal-tracker-252815097.html,NA,NA,None
824,"Vendor Comparison in Mobile Application Security, 2015  MnM DIVE Matrix",https://www.marketsandmarkets.com/Market-Reports/mobile-application-security-vendor-dive-112076041.html,NA,NA,None
825,"Network Access Control Market by Product Type (Software and Hardware), Services (Consulting, Installation, and Maintenance and Support), User Type, Deployment Type, Vertical, and Region - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/network-access-control-market-133813621.html,USD 681.3 Million,"USD 2,645.5 Million",31.17%
826,"Smart Solar Market by Solutions (Network Monitoring, Meter Data Management, Analytics, SCADA, Remote Metering, Asset Management), Services (Consulting, Demand Response), Application (Commercial & Industrial, Residential) - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/smart-solar-market-1102.html,USD 6.47 Billion,USD 13.26 Billion,None
827,"Application Control Market by Component (Solution, Services), Access Point (Desktops/ Laptops, Mobiles/Tablets, Servers), Organization Size (SMES, Large Enterprises), Vertical, Region - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/application-control-market-222590452.html,USD 1.25 Billion,USD 1.90 Billion,8.7%
828,"Cloud Communication Platform Market by Solution and Service (UCC/UCaaS, WebRTC, VoIP, IVR, API, Reporting and Analytics, and Training and Consulting, Support and Maintenance Service, and Managed Service) - Global Forecast to 2021",https://www.marketsandmarkets.com/Market-Reports/cloud-communication-platform-market-227618526.html,USD 1.36 Billion,USD 4.45 Billion,26.8%
829,"Mobile BPM Market by Solution, Service (Maintenance & Support, Integration & Design, Consulting, and Others), End User (SMBs and Enterprises), Vertical, Deployment Model (Public, Private, Hybrid), and Region - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/mobile-bpm-market-31726258.html,USD 1.18 Billion,USD 3.26 Billion,22.5%
830,"Database Encryption Market by Types (Transparent Encryption, File-system Encryption, Application-level Encryption, Column-level Encryption, Hashing and Key Management), by End User, by Deployment Types, by region - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/database-encryption-market-202664224.html,USD 261.8 Million,USD 968.3 Million,None
831,"Playout Automation & Channel-in-a-Box Market by End User (International Broadcasters, National Broadcasters), by Channel Application (News, Sports, Entertainment, Cartoons & Lifestyle), by Region - Analysis & forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/channel-in-a-box-it-based-playout-market-783.html,USD 831.2 Million,USD 17.46 Billion,16.0%
832,"Emergency Beacon Transmitter Market by Vertical (Military Aviation, Merchant Navy), Service (Engineering, Maintenance), Type (Personal Locator Beacons, Emergency Locator Transmitters), Technology (Analog, Digital) and Geography - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/emergency-beacon-transmitter-market-93220519.html,USD 133.3 Million,USD 175.4 Million,5.6%
833,"Managed File Transfer Market by Solution (Application-Centric Managed File Transfer, People-Centric Managed File Transfer, and Ad-Hoc Managed File Transfer), Service, Deployment, Region, Organization Size, Vertical - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/managed-file-transfer-market-124596373.html,USD 939.5 Million,"USD 1,524.2 Million",None
834,"Complex Event Processing Market by Application (Fraud detection, Algorithmic Trading, Dynamic pre-trade analytics), Service (Consulting, Installation and Maintenance), Deployment, Vertical, User type, Region - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/complex-event-processing-cep-market-1229.html,USD 1.28 Billion,USD 4.95 Billion,None
835,"Enterprise Content Collaboration Market by Component (Software, Services Professional, Managed), Deployment Type (Cloud, On-Premises), User Type (SME, Large Enterprise), Industry Vertical and Region - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/enterprise-content-collaboration-market-152126309.html,USD 3.65 Billion,USD 8.26 Billion,None
836,"Operation & Business Support System Market by OSS Solutions (Network Planning & Design, Service Delivery), BSS Solutions (Product/Service Management, Customer Management, Revenue Management), End-Users and by Geography - Analysis & Forecasts to 2020",https://www.marketsandmarkets.com/Market-Reports/operation-business-support-system-market-135217668.html,USD 23.95 Billion,USD 42.81 Billion,None
837,"Mobile Mapping Market by Segment (Location-Based Services, Location-Based Search, Indoor Mapping, 3D Mapping, Licensing Subscription and Support), by User Type (Individual, Enterprise), by Industry Vertical and by Region - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/mobile-mapping-market-198266968.html,USD 10.28 Billion,USD 26.60 Billion,20.9%
838,"Workforce Analytics Market by Solution, by Service (Consulting Services, System Integration, Managed Services), by Deployment, by Organization Size, by Vertical, by Region - Global Forecast and Analysis to 2020",https://www.marketsandmarkets.com/Market-Reports/workforce-analytics-market-122082467.html,USD 422.5 Million,USD 860.4 Million,15.3%
839,"Advanced Metering Infrastructure Market by Device (Smart Electric, Water, & Gas Meters), by Solution (MDM, Meter Data Analytics, AMI Security, and Meter Communication Infrastructure), by Service, and by Regions - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/advanced-metering-infrastructure-market-969.html,USD 4.48 Billion,USD 9.19 Billion,None
840,"Insurance Telematics Market by Deployment Type, End User (Small and Medium Enterprises, and Large Enterprises), and by Region (North America, Europe, Asia-Pacific, Middle East and Africa, and Latin America) - Global Forecast and Analysis to 2020",https://www.marketsandmarkets.com/Market-Reports/insurance-telematics-market-261649737.html,USD 857.2 Million,USD 2.21 Billion,None
841,"Data Center Asset Management Market by Component Type (Software, Service, & Hardware), Deployment Type (On-Premise, & Cloud), Service (Consulting, Installation & Support, & Professional), Data Center Type, Vertical and Region - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/data-center-asset-management-market-113596683.html,USD 731.5 Million,USD 2.81 Billion,30.8%
842,"Cloud Access Security Brokers Market by Solution & Service (Control & Monitoring Cloud Services, Risk & Compliance Management, Data Security, Threat Protection, Professional Service, & Support, Training, and Maintenance Service) - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/cloud-access-security-brokers-market-66648604.html,USD 3.34 Billion,USD 7.51 Billion,None
843,"Mobile Application Security Market by Solution (Antivirus & Antitheft, Data Recovery and Others), Deployment Type (Cloud & On Premise), User Type, Industry Vertical (BFSI, Healthcare & Others) and by Region - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/mobile-application-security-market-133501179.html,USD 808.8 Million,USD 2.5 Billion,25.7%
844,"Infrastructure as a Service (IaaS) Market by Solution (Managed Hosting, Storage as a Service, DRaaS, Colocation, Network as a Service, Content Delivery, High Performance Computing as a Service), Deployment Types, End users, verticals, and Region - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/infrastructure-as-service-market-262058075.html,USD 15.79 Billion,USD 56.04 Billion,None
845,"Data Center Solutions Market by Electrical Solution, Mechanical Solution, Service (Consulting, System Integration & Professional), Vertical, User Type, and Region - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/data-center-construction-market-232213604.html,USD 18.56 Billion,USD 32.30 Billion,11.7%
846,"Warranty Management System Market by Types (Claim & Transaction Management, Warranty Analytics, Billing & Administration Management, Warranty Tracking) by Deployment (On Premise, Cloud), by Verticals, by Regions - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/warranty-management-system-market-121693448.html,USD 1.7 Billion,USD 3.4 Billion,14.4%
847,"Mobile Content Management Market by Deployment Type, User Type (Small and Medium Enterprises, and Enterprisers), Vertical, & by Region (North America, Europe, Asia-Pacific, Middle East and Africa, and Latin America)  Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/mobile-content-management-market-73216057.html,USD 2.0 Billion,USD 5.63 Billion,23.0%
848,"Cloud High Performance Computing (HPC) Market by Service Type (HPC IAAS, HPC PAAS, Data Organization and Workload Management, Clustering Software and Analytics Tool, Professional Service and Managed Service) - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/cloud-high-performance-computing-market-194362794.html,USD 4.37 Billion,USD 10.83 Billion,19.9%
849,"North Africa Cloud Managed Services Market by Service Types (Business Services, Network Services, Security Services, Data Center Services, Mobility Services) - Global Forecast to 2015 - 2020",https://www.marketsandmarkets.com/Market-Reports/north-africa-cloud-managed-service-market-41468762.html,"USD 1,353.4 Million",NA,19.1%
850,"Parking Reservation System Market by Type (Off-Street Parking, On-Street Parking), Solution (Mobile Application-Based Parking, Web-Based Parking, Voice Call-Based Parking), Vertical, & by Region - Global Forecast to 2020",https://www.marketsandmarkets.com/Market-Reports/parking-reservation-system-market-220614632.html,USD 579.6 Million,"USD 1,665.3 Million",23.5%
